"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,6.3817122518,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,6.8639053254,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,11.332462443,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,8.7236506348,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,3.7726055271,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,9.5238095238,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,9.3643171806,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,5.3202686547,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,5.0632142857,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,12.753673197,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","1997","1997",,,"0","Units",,,9.3189964158,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","1998","1998",,,"0","Units",,,8.8878326996,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","1999","1999",,,"0","Units",,,9.2159559835,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2000","2000",,,"0","Units",,,9.225413403,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2001","2001",,,"0","Units",,,9.7875885048,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2002","2002",,,"0","Units",,,9.690074539,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2003","2003",,,"0","Units",,,9.3297791318,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2004","2004",,,"0","Units",,,8.4496693608,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,8.6243763364,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,8.210742388,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,8.7894397939,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,8.7575757576,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,8.2843713278,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,7.2360953462,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,7.1448124829,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,5.7921184872,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,6.5970453388,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,5.8006941001,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,6.9577735125,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,6.3063063063,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,5.4947613504,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,5.1293690422,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,4.3678665496,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,4.8138639281,,
"ITA","Italy","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2002","2002",,,"0","Units",,,10.192147034,,
"ITA","Italy","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,8.6923076923,,
"ITA","Italy","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,3.3357505439,,
"ITA","Italy","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,3.9515615041,,
"ITA","Italy","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,3.943314849,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1995","1995",,,"0","Units",,,14.0205728992972,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1996","1996",,,"0","Units",,,14.2136329822431,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1997","1997",,,"0","Units",,,13.698459565706,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1998","1998",,,"0","Units",,,13.838594202554,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1999","1999",,,"0","Units",,,13.2551466790713,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2000","2000",,,"0","Units",,,13.3262050387347,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2001","2001",,,"0","Units",,,13.1209791826321,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2002","2002",,,"0","Units",,,12.770612607188,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2003","2003",,,"0","Units",,,12.7266644155731,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2004","2004",,,"0","Units",,,12.6443124284712,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,12.079771437595,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,11.4594047215,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,12.5014212408649,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,12.2094618197277,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,11.8785641694478,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,10.7816372838799,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,11.4356145352778,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,11.6327913172431,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,10.808531750694,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,10.1118096172019,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,10.0701029565723,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,9.60031966494568,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,9.62947557437747,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,9.3087120835139,,
"OECD","OECD countries","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,8.95494829293512,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,16.279069767,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,6.976744186,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,5.7142857143,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,16.666666667,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,2.3255813953,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,11.111111111,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,4.4444444444,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,8.9989888777,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,10,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,10,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,2,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,6.976744186,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,6.976744186,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,13.2245748,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,10.416666667,,
"MEX","Mexico","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,6.976744186,,
"ESP","Spain","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2002","2002",,,"0","Units",,,16.245487365,,
"ESP","Spain","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,14.387755102,,
"ESP","Spain","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,12.210338681,,
"ESP","Spain","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,11.430990686,,
"ESP","Spain","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,11.260504202,,
"SVN","Slovenia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2002","2002",,,"0","Units",,,7.030545209,,
"SVN","Slovenia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,3.8730751283,,
"SVN","Slovenia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,4.2959427208,,
"SVN","Slovenia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,10.56998557,,
"SVN","Slovenia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,12.733333333,,
"FRA","France","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2002","2002",,,"0","Units",,,22.592495408,,
"FRA","France","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,25.266666667,,
"FRA","France","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,22.451169779,,
"FRA","France","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,21.241961415,,
"FRA","France","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,21.236041586,,
"MLT","Malta","MW","All persons","GWG5","Gender wage gap at median","2002","2002",,,"0","Units",,,13.555733265,,
"MLT","Malta","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,7.4407195421,,
"MLT","Malta","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,7.0678796361,,
"MLT","Malta","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,8.9894606324,,
"MLT","Malta","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,11.09375,,
"BGR","Bulgaria","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2002","2002",,,"0","Units",,,26.066744147,,
"BGR","Bulgaria","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,19.75308642,,
"BGR","Bulgaria","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,22.190201729,,
"BGR","Bulgaria","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,24.634420697,,
"BGR","Bulgaria","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,22.906793049,,
"HRV","Croatia","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,3.8323353293,,
"HRV","Croatia","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,-1.677852349,,
"HRV","Croatia","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,7.9150579151,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1989","1989",,,"0","Units",,,21.827099939,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1992","1992",,,"0","Units",,,13.230661533,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1993","1993",,,"0","Units",,,3.7229029218,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1994","1994",,,"0","Units",,,12.114114114,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1995","1995",,,"0","Units",,,13.945968499,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1996","1996",,,"0","Units",,,14.74753833,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1998","1998",,,"0","Units",,,7.9399213736,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1999","1999",,,"0","Units",,,5.7606822099,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2000","2000",,,"0","Units",,,1.2384893344,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2001","2001",,,"0","Units",,,1.94101681,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2002","2002",,,"0","Units",,,0,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2003","2003",,,"0","Units",,,-7.892508327,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2004","2004",,,"0","Units",,,-5.792981058,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,-9.541666667,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,-7.692307692,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,-1.688985712,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,0,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,0,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,-1.006666667,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,0,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,0,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,0,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,0,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,0,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,0,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,0,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,-1.17247659,,
"HUN","Hungary","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,7.6002232077,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1977","1977",,,"0","Units",,,35.651231715,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1980","1980",,,"0","Units",,,35.294400558,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1983","1983",,,"0","Units",,,34.648835687,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1986","1986",,,"0","Units",,,32.420421385,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1987","1987",,,"0","Units",,,29.898500113,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1988","1988",,,"0","Units",,,28.564240479,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1989","1989",,,"0","Units",,,30.57292764,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1990","1990",,,"0","Units",,,31.139456994,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1991","1991",,,"0","Units",,,30.166127804,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1992","1992",,,"0","Units",,,29.446690134,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1993","1993",,,"0","Units",,,29.049455431,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1994","1994",,,"0","Units",,,33.207242542,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1995","1995",,,"0","Units",,,28.640452693,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1996","1996",,,"0","Units",,,24.660234246,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1997","1997",,,"0","Units",,,27.464858151,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1998","1998",,,"0","Units",,,29.905748333,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1999","1999",,,"0","Units",,,26.594232485,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2000","2000",,,"0","Units",,,29.627000241,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2001","2001",,,"0","Units",,,30.252943654,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2002","2002",,,"0","Units",,,27.763256901,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2003","2003",,,"0","Units",,,27.529012063,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2004","2004",,,"0","Units",,,25.706157658,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,27.389612882,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,25.274140683,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,27.366820843,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,28.83113714,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,27.697809298,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,23.305604596,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,25.314190712,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,24.417784051,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,25.365423729,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,25.653631285,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,23.370658619,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,20.661056556,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,21.130036073,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,23.122889724,,
"FIN","Finland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,20.052658618,,
"IRL","Ireland","WOMEN","Women","HPI","High Pay Incidence","2002","2002","IDX","Index","0","Units",,,18.9998374512353,,
"IRL","Ireland","WOMEN","Women","HPI","High Pay Incidence","2006","2006","IDX","Index","0","Units",,,17.9987826544712,,
"IRL","Ireland","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","Units",,,18.9970855361257,,
"IRL","Ireland","WOMEN","Women","HPI","High Pay Incidence","2014","2014","IDX","Index","0","Units",,,19.9993946207731,,
"IRL","Ireland","WOMEN","Women","HPI","High Pay Incidence","2018","2018","IDX","Index","0","Units",,,25.9981342635981,,
"ISL","Iceland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2002","2002",,,"0","Units",,,29.693375434,,
"ISL","Iceland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,25.123595506,,
"ISL","Iceland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,23.34452975,,
"ISL","Iceland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,21.278140886,,
"ISL","Iceland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,17.608798486,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1970","1970",,,"0","Units",,,45.131894223,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1971","1971",,,"0","Units",,,44.655511282,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1972","1972",,,"0","Units",,,44.209366934,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1973","1973",,,"0","Units",,,43.706748618,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1974","1974",,,"0","Units",,,41.566320809,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1975","1975",,,"0","Units",,,37.020893249,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1976","1976",,,"0","Units",,,35.625044212,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1977","1977",,,"0","Units",,,33.229949055,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1978","1978",,,"0","Units",,,33.602109995,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1979","1979",,,"0","Units",,,32.327254153,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1980","1980",,,"0","Units",,,31.405630723,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1981","1981",,,"0","Units",,,30.399711771,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1982","1982",,,"0","Units",,,30.355144124,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1983","1983",,,"0","Units",,,29.298356895,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1984","1984",,,"0","Units",,,28.775490497,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1985","1985",,,"0","Units",,,28.605055555,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1986","1986",,,"0","Units",,,27.651466383,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1987","1987",,,"0","Units",,,27.369632098,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1988","1988",,,"0","Units",,,27.132805804,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1989","1989",,,"0","Units",,,26.397326402,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1990","1990",,,"0","Units",,,25.596980686,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1991","1991",,,"0","Units",,,24.255158012,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1992","1992",,,"0","Units",,,24.053973319,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1993","1993",,,"0","Units",,,23.663949992,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1994","1994",,,"0","Units",,,23.020674315,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1995","1995",,,"0","Units",,,22.628655483,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1996","1996",,,"0","Units",,,22.692646603,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1997","1997",,,"0","Units",,,22.272122833,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1998","1998",,,"0","Units",,,20.845385687,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","1999","1999",,,"0","Units",,,19.746364636,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2000","2000",,,"0","Units",,,20.049018263,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2001","2001",,,"0","Units",,,19.489087472,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2002","2002",,,"0","Units",,,18.889223597,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2003","2003",,,"0","Units",,,17.624171179,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2004","2004",,,"0","Units",,,16.414313351,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,15.042620803,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,14.595522102,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,14.933593603,,
